Timestamp,Agency,Area,CarParkID,Development,Location,LotType
2020-08-19 19:09:08,HDB,,Y39,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",1.420049982 103.8405267,L
2020-08-19 19:09:08,HDB,,Y3M,BLK 115A/115B/115C YISHUN RING ROAD,1.433544682 103.8274698,C
2020-08-19 19:09:08,HDB,,Y3M,BLK 115A/115B/115C YISHUN RING ROAD,1.433544682 103.8274698,L
2020-08-19 19:09:08,HDB,,Y40,BLK 865/880 YISHUN STREET 81,1.414847697 103.8367182,C
2020-08-19 19:09:08,HDB,,Y40,BLK 865/880 YISHUN STREET 81,1.414847697 103.8367182,L
2020-08-19 19:09:08,HDB,,Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,1.430135407 103.8399316,C
2020-08-19 19:09:08,HDB,,Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,1.430135407 103.8399316,L
2020-08-19 19:09:08,HDB,,Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,1.428899474 103.8410989,L
2020-08-19 19:09:08,HDB,,Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,1.428899474 103.8410989,C
2020-08-19 19:09:08,HDB,,Y45,BLK 343-351 YISHUN AVENUE 11,1.427187275 103.8431882,C
2020-08-19 19:09:08,HDB,,Y46,BLK 352-359 YISHUN RING ROAD,1.426038896 103.8457669,C
2020-08-19 19:09:08,HDB,,Y48,BLK 386-399 YISHUN RING ROAD/AVENUE 6,1.429387863 103.8478178,L
2020-08-19 19:09:08,HDB,,Y48,BLK 386-399 YISHUN RING ROAD/AVENUE 6,1.429387863 103.8478178,C
2020-08-19 19:09:08,HDB,,Y49,BLK 401/414 YISHUN RING ROAD/AVENUE 6,1.426061257 103.8478153,C
2020-08-19 19:09:08,HDB,,Y49,BLK 401/414 YISHUN RING ROAD/AVENUE 6,1.426061257 103.8478153,L
2020-08-19 19:09:08,HDB,,Y51,"BLK 423/427, 433/440 YISHUN AVE 6/AVE 11",1.421503052 103.8470655,C
2020-08-19 19:09:08,HDB,,Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",1.425449749 103.8367628,C
2020-08-19 19:09:08,HDB,,Y57,BLK 415/417 YISHUN RING ROAD/AVENUE 11,1.423992063 103.846466,L
2020-08-19 19:09:08,HDB,,Y57,BLK 415/417 YISHUN RING ROAD/AVENUE 11,1.423992063 103.846466,C
2020-08-19 19:09:08,HDB,,Y58,162 YISHUN STREET 11,1.432539249 103.8323825,C
2020-08-19 19:09:08,HDB,,Y58,162 YISHUN STREET 11,1.432539249 103.8323825,L
2020-08-19 19:09:08,HDB,,YHS,BLK 11/12/13 YORK HILL CAR PARK,1.286500625 103.8378867,H
2020-08-19 19:09:08,HDB,,YHS,BLK 11/12/13 YORK HILL CAR PARK,1.286500625 103.8378867,C
2020-08-19 19:09:08,HDB,,YHS,BLK 11/12/13 YORK HILL CAR PARK,1.286500625 103.8378867,Y
2020-08-19 19:09:08,HDB,,A100,BLK 650 ANG MO KIO STREET 61,1.377987473 103.8426025,C
2020-08-19 19:09:08,HDB,,AM16,BLK 256A ANG MO KIO STREET 21,1.370349801 103.8357183,C
2020-08-19 19:09:08,HDB,,AM18,BLK 308C ANG MO KIO AVE 1,1.365540013 103.8446194,C
2020-08-19 19:09:08,HDB,,AM19,BLK 260 ANG MO KIO ST 21,1.368886198 103.834531,C
2020-08-19 19:09:08,HDB,,AM20,BLK 309B ANG MO KIO ST 31,1.364697733 103.8460886,C
2020-08-19 19:09:08,HDB,,AM22,BLK 316B ANG MO KIO STREET 31,1.364588291 103.847653,C
2020-08-19 19:09:08,HDB,,AM32,BLK 255A ANG MO KIO ST 21,1.370532524 103.8343768,C
2020-08-19 19:09:08,HDB,,AM43,BLK 455 ANG MO KIO ST 44,1.368584224 103.8573099,C
2020-08-19 19:09:08,HDB,,AM46,BLK 588 ANG MO KIO STREET 52,1.372178323 103.8533964,C
2020-08-19 19:09:08,HDB,,AM51,BLK 700 ANG MO KIO AVE 6,1.369915002 103.8466985,C
2020-08-19 19:09:08,HDB,,AM79,BLK 596 ANG MO KIO STREEET 52,1.372358192 103.8513967,C
2020-08-19 19:09:08,HDB,,AM80,BLK 130A ANG MO KIO ST 12,1.37064699 103.8418615,C
2020-08-19 19:09:08,HDB,,AM81,BLK 132A ANG MO KIO ST 12,1.371639242 103.8419478,C
2020-08-19 19:09:08,HDB,,AM96,BLK 352A ANG MO KIO STREET 32,1.364074149 103.8509404,C
2020-08-19 19:09:08,HDB,,AR1L,3 AND 5 DOVER ROAD,1.303876719 103.7826318,C
2020-08-19 19:09:08,HDB,,AR1M,BLK 2A DOVER ROAD,1.302848684 103.7836668,C
2020-08-19 19:09:08,HDB,,AR2L,BLK 26 AND 27 DOVER CRESCENT,1.305913234 103.7811547,C
2020-08-19 19:09:08,HDB,,AR2M,BLK 28 DOVER CRESCENT,1.304738893 103.7816745,C
2020-08-19 19:09:08,HDB,,AR5M,BLK 19A DOVER CRESCENT,1.307343527 103.7844633,Y
2020-08-19 19:09:08,HDB,,AR5M,BLK 19A DOVER CRESCENT,1.307343527 103.7844633,C
2020-08-19 19:09:08,HDB,,AR5M,BLK 19A DOVER CRESCENT,1.307343527 103.7844633,H
2020-08-19 19:09:08,HDB,,AR7L,12 TO 14 DOVER CLOSE EAST,1.305807721 103.7855911,C
2020-08-19 19:09:08,HDB,,AR7M,BLK 12A DOVER CLOSE EAST,1.304771377 103.785192,C
2020-08-19 19:09:08,HDB,,B23T,BLK 90 BEDOK NORTH STREET 4,1.332299108 103.9399783,C
2020-08-19 19:09:08,HDB,,B44B,BLKS 556/557 BEDOK NORTH STREET 3,1.332264404 103.9229186,C
2020-08-19 19:09:08,HDB,,B94A,"BLK 512 TO 518, 554 BEDOK NORTH AVE 2",1.331303628 103.9291792,C
2020-08-19 19:09:08,HDB,,B99M,BLK 807 CHAI CHEE ROAD,1.327488075 103.9227613,C
2020-08-19 19:09:08,HDB,,BBM1,BLK 188A BUKIT BATOK WEST AVE 6,1.346436654 103.7453823,C
2020-08-19 19:09:08,HDB,,BBM2,BLK 628A BUKIT BATOK CENTRAL,1.350867071 103.7498822,C
2020-08-19 19:09:08,HDB,,BBM3,BLK 289H BUKIT BATOK STREET 25,1.344506283 103.7599178,C
2020-08-19 19:09:08,HDB,,BBM5,BLK 290H BUKIT BATOK STREET 24,1.343242885 103.7579336,C
2020-08-19 19:09:08,HDB,,BBM7,BLK 154A BUKIT BATOK WEST AVE 8,1.347355328 103.7436955,C
2020-08-19 19:09:08,HDB,,BBM8,BLK 622A BUKIT BATOK CENTRAL,1.349969285 103.7485105,C
2020-08-19 19:09:08,HDB,,BBM9,BLK 395A BUKIT BATOK WEST AVE 5,1.365830635 103.7517718,C
2020-08-19 19:09:08,HDB,,BE10,BLKS 168-180 BISHAN STREET 13,1.347741037 103.8532954,C
2020-08-19 19:09:08,HDB,,BE11,BLK 181-186 BISHAN STREET 13,1.349779455 103.8530414,C
2020-08-19 19:09:08,HDB,,BE12,BLK 187-197 BISHAN STREET 13,1.350023317 103.8509698,C
2020-08-19 19:09:08,HDB,,BE13,BLK 135A BISHAN STREET 12,1.344885541 103.8515276,C
2020-08-19 19:09:08,HDB,,BE14,BLK 167A BISHAN STREET 13,1.347059123 103.8554317,C
2020-08-19 19:09:08,HDB,,BE18,BLK 441-455 SIN MING/BRIGHT HILL DRIVE,1.358351091 103.8310862,C
2020-08-19 19:09:08,HDB,,BE19,BLK 503/504 BISHAN STREET 11,1.34885537 103.8482018,C
2020-08-19 19:09:08,HDB,,BE22,BLK 511/513 BISHAN STREET 13,1.349436594 103.849655,C
2020-08-19 19:09:08,HDB,,BE23,BLK 514 BISHAN STREET 13,1.350095907 103.8497629,C
2020-08-19 19:09:08,HDB,,BE25,BLK 207A BISHAN STREET 23,1.355154368 103.8483089,C
2020-08-19 19:09:08,HDB,,BE26,BLK 207/212/216/217 BISHAN STREET 23,1.355895235 103.8484567,C
2020-08-19 19:09:08,HDB,,BE27,BLK 212A BISHAN STREET 23,1.356656214 103.8486311,C
2020-08-19 19:09:08,HDB,,BE28,"BLK 213-215,218-227 BISHAN STREET 23",1.357925784 103.8480504,C
2020-08-19 19:09:08,HDB,,BE29,BLK 228-231 BISHAN STREET 23,1.3574527 103.8459009,C
2020-08-19 19:09:08,HDB,,BE30,BLK 231A BISHAN STREET 23,1.357463972 103.8464453,C
2020-08-19 19:09:08,HDB,,BE31,BLK 232-237 BISHAN STREET 22,1.358866864 103.8460952,C
2020-08-19 19:09:08,HDB,,BE32,BLK 237A BISHAN STREET 22,1.359171016 103.8466725,C
2020-08-19 19:09:08,HDB,,BE33,BLK 238-245 BISHAN STREET 22,1.3601707 103.8448201,C
2020-08-19 19:09:08,HDB,,BE34,BLK 246A BISHAN STREET 22,1.360961036 103.8436216,C
2020-08-19 19:09:08,HDB,,BE35,BLK 246-256 BISHAN STREET 22,1.361420683 103.8430845,C
2020-08-19 19:09:08,HDB,,BE36,BLK 278-281 BISHAN STREET 24,1.35749517 103.8445354,C
2020-08-19 19:09:08,HDB,,BE37,BLK 282 BISHAN STREET 22,1.358007941 103.8444208,C
2020-08-19 19:09:08,HDB,,BE38,BLK 283/284 BISHAN STREET 22,1.35889863 103.8445665,C
2020-08-19 19:09:08,HDB,,BE39,BLK 263A BISHAN STREET 22,1.359196402 103.8419713,C
2020-08-19 19:09:08,HDB,,BE40,BLK 268A BISHAN STREET 24,1.357311178 103.8426402,C
2020-08-19 19:09:08,HDB,,BE42,BLK 290A BISHAN STREET 24,1.355561781 103.8445481,C
2020-08-19 19:09:08,HDB,,BE44,BLK 448A BRIGHT HILL DRIVE,1.357770155 103.8315914,C
2020-08-19 19:09:08,HDB,,BE45,BLK 275 BISHAN ST 24,1.356308344 103.8436738,C
2020-08-19 19:09:08,HDB,,BJ10,BLK 234-241 BUKIT PANJANG RING ROAD,1.378939287 103.7706552,C
2020-08-19 19:09:08,HDB,,BJ11,BLK 242-245 BUKIT PANJANG RING ROAD,1.380763687 103.7718799,C
2020-08-19 19:09:08,HDB,,BJ12,BLK 246-255 BANGKIT ROAD,1.380253263 103.7744886,C
2020-08-19 19:09:08,HDB,,BJ13,BLK 270-277 BANGKIT ROAD,1.377003622 103.7747788,C
2020-08-19 19:09:08,HDB,,BJ14,BLK 257 BANGKIT ROAD,1.378986938 103.7735291,C
2020-08-19 19:09:08,HDB,,BJ15,BLK 259A BANGKIT ROAD,1.377494482 103.7737819,C
2020-08-19 19:09:08,HDB,,BJ16,BLK 259A BANGKIT ROAD,1.377506517 103.7736203,C
2020-08-19 19:09:08,HDB,,BJ17,BLK 401A FAJAR ROAD,1.381250233 103.7689457,C
2020-08-19 19:09:08,HDB,,BJ18,BLK 401-408 FAJAR ROAD,1.38096997 103.7681115,C
2020-08-19 19:09:08,HDB,,BJ19,BLK 409-419 FAJAR ROAD,1.384033759 103.7683839,C
2020-08-19 19:09:08,HDB,,BJ20,BLK 420-426 FAJAR ROAD,1.386057947 103.7697817,C
2020-08-19 19:09:08,HDB,,BJ21,BLK 427-435 BUKIT PANJANG RING ROAD,1.38594478 103.770672,C
2020-08-19 19:09:08,HDB,,BJ23,BLK 258 BUKIT PANJANG RING ROAD,1.377634551 103.7729511,C
2020-08-19 19:09:08,HDB,,BJ24,BLK 436-441 FAJAR ROAD,1.383267484 103.7704683,C
2020-08-19 19:09:08,HDB,,BJ25,BLK 453A FAJAR ROAD,1.38489913 103.7717252,C
2020-08-19 19:09:08,HDB,,BJ26,BLK 449A BUKIT PANJANG RING ROAD,1.383809074 103.7726994,C
2020-08-19 19:09:08,HDB,,BJ27,BLK 442A FAJAR ROAD,1.382640538 103.7709504,C
2020-08-19 19:09:08,HDB,,BJ28,BLK 170A LOMPANG ROAD,1.378924834 103.765546,C
2020-08-19 19:09:08,HDB,,BJ29,BLK 505A JELAPANG ROAD,1.384938092 103.7676831,C
2020-08-19 19:09:08,HDB,,BJ30,BLK 510A JELAPANG ROAD,1.387029282 103.7689793,C
2020-08-19 19:09:08,HDB,,BJ31,BLK 513A JELAPANG ROAD,1.387898151 103.7675184,C
2020-08-19 19:09:08,HDB,,BJ32,BLK 518A JELAPANG ROAD,1.386557416 103.7668476,C
2020-08-19 19:09:08,HDB,,BJ33,BLK 234A BUKIT PANJANG RING ROAD,1.379119502 103.7720111,C
2020-08-19 19:09:08,HDB,,BJ34,BLK 517A JELAPANG ROAD,1.38779606 103.7664901,C
2020-08-19 19:09:08,HDB,,BJ35,BLK 521A JELAPANG ROAD,1.387024333 103.7658722,C
2020-08-19 19:09:08,HDB,,BJ36,BLK 525A JELAPANG ROAD,1.386262892 103.7652959,C
2020-08-19 19:09:08,HDB,,BJ37,BLK 529A JELAPANG ROAD,1.38537581 103.7646607,C
2020-08-19 19:09:08,HDB,,BJ38,BLK 533A BUKIT PANJANG RING ROAD,1.385136691 103.7634266,C
2020-08-19 19:09:08,HDB,,BJ39,BLK 537A BUKIT PANJANG RING ROAD,1.384231798 103.7628601,C
2020-08-19 19:09:08,HDB,,BJ40,BLK 541A BUKIT PANJANG RING ROAD,1.382825788 103.7629016,C
2020-08-19 19:09:08,HDB,,BJ41,BLK 152A GANGSA ROAD,1.37551205 103.7654545,C
2020-08-19 19:09:08,HDB,,BJ42,BLK 163A GANGSA ROAD,1.376921278 103.7642864,C
2020-08-19 19:09:08,HDB,,BJ43,BLK 603A SENJA ROAD,1.381720446 103.7616776,C
2020-08-19 19:09:08,HDB,,BJ44,BLK 177A LOMPANG ROAD,1.380648941 103.7649868,C
2020-08-19 19:09:08,HDB,,BJ45,BLK 180A LOMPANG ROAD,1.378687961 103.7650088,C
2020-08-19 19:09:08,HDB,,BJ48,BLK 651A SENJA LINK,1.38718579 103.764603,C
2020-08-19 19:09:08,HDB,,BJ49,BLK 611A/613A/615A/616A BUKIT PANJANG RING ROAD/SENJA ROAD,1.38489746 103.7614868,C
2020-08-19 19:09:08,HDB,,BJ50,BLK 468A SEGAR ROAD,1.388183995 103.7736013,C
2020-08-19 19:09:08,HDB,,BJ51,BLK 181A JELEBU ROAD,1.379398409 103.7634643,C
2020-08-19 19:09:08,HDB,,BJ52,BLK 185A JELEBU ROAD,1.379113361 103.7626379,C
2020-08-19 19:09:08,HDB,,BJ53,BLK 480A SEGAR ROAD,1.389705481 103.7719198,C
2020-08-19 19:09:08,HDB,,BJ54,BLK 476A SEGAR ROAD,1.388947394 103.7734725,C
2020-08-19 19:09:08,HDB,,BJ55,BLK 625A SENJA ROAD,1.386282945 103.760777,C
2020-08-19 19:09:08,HDB,,BJ56,BLK 629A SENJA ROAD,1.385891216 103.7589498,C
2020-08-19 19:09:08,HDB,,BJ57,BLK 628 SENJA RD,1.385251203 103.7601704,C
2020-08-19 19:09:08,HDB,,BJ58,BLK 455A SEGAR ROAD,1.38752443 103.7712726,C
2020-08-19 19:09:08,HDB,,BJ60,BLK 547 SEGAR ROAD,1.388262002 103.7694762,C
2020-08-19 19:09:08,HDB,,BJ61,BLK 548 SEGAR ROAD,1.388979662 103.7678127,C
2020-08-19 19:09:08,HDB,,BJ62,BLK 454 FAJAR ROAD,1.384268625 103.7713963,C
2020-08-19 19:09:08,HDB,,BJ63,BLK 443 FAJAR ROAD,1.381315511 103.7702911,C
2020-08-19 19:09:08,HDB,,BJ65,BLK 632 SENJA ROAD,1.384704157 103.7587614,C
2020-08-19 19:09:08,HDB,,BJ66,BLK 634 SENJA ROAD,1.386248576 103.7577026,C
2020-08-19 19:09:08,HDB,,BJ67,BLK 636 SENJA ROAD,1.387349956 103.7579829,C
2020-08-19 19:09:08,HDB,,BJ68,BLK 422A FAJAR ROAD,1.385381725 103.7699702,C
2020-08-19 19:09:08,HDB,,BJMP,BLK 259B BANGKIT ROAD,1.377766424 103.7735152,C
2020-08-19 19:09:08,HDB,,BKE1,BLK 668 CHANDER ROAD,1.307818931 103.8515963,C
2020-08-19 19:09:08,HDB,,BKE4,BLK 684/685 RACE COURSE ROAD,1.31445037 103.856841,C
2020-08-19 19:09:08,HDB,,BKE7,BLK 678 PERUMAL ROAD,1.312659416 103.8553227,C
2020-08-19 19:09:08,HDB,,BKE9,BLK 668 CHANDER ROAD,1.307337213 103.8514638,C
2020-08-19 19:09:08,HDB,,BKRM,BLK 6A BOON KENG ROAD,1.317276303 103.8613681,C
2020-08-19 19:09:08,HDB,,BL10,BLK 188/191 BOON LAY DRIVE,1.343761841 103.7114251,C
2020-08-19 19:09:08,HDB,,BL13,BLK 198/206 BOON LAY DRIVE,1.344692588 103.7150352,C
2020-08-19 19:09:08,HDB,,BL15,BLK 257A BOON LAY DRIVE,1.34597152 103.7075622,C
2020-08-19 19:09:08,HDB,,BL17,BLK 268 BOON LAY DRIVE,1.347871241 103.7077407,C
2020-08-19 19:09:08,HDB,,BL18,BLK 208A BOON LAY PLACE,1.346488452 103.7144373,C
2020-08-19 19:09:08,HDB,,BL19,BLK 212A BOON LAY PLACE,1.348777281 103.7133457,C
2020-08-19 19:09:08,HDB,,BL22,196 BOON LAY DR,1.342543506 103.7137499,C
2020-08-19 19:09:08,HDB,,BL23,216 BOON LAY AVE,1.349560589 103.7115798,C
2020-08-19 19:09:08,HDB,,BM10,BLK 56/57 LENGKOK BAHRU,1.288095999 103.8140698,C
2020-08-19 19:09:08,HDB,,BM13,BLK 44/47 LENGKOK BAHRU,1.286898204 103.8121918,C
2020-08-19 19:09:08,HDB,,BM14,BLK 34-36 JALAN RUMAH TINGGI,1.289040737 103.8088479,C
2020-08-19 19:09:08,HDB,,BM14,BLK 34-36 JALAN RUMAH TINGGI,1.289040737 103.8088479,Y
2020-08-19 19:09:08,HDB,,BM14,BLK 34-36 JALAN RUMAH TINGGI,1.289040737 103.8088479,H
2020-08-19 19:09:08,HDB,,BM19,BLK 88/89 REDHILL CLOSE,1.285712448 103.8187026,C
2020-08-19 19:09:08,HDB,,BM19,BLK 88/89 REDHILL CLOSE,1.285712448 103.8187026,Y
2020-08-19 19:09:08,HDB,,BM19,BLK 88/89 REDHILL CLOSE,1.285712448 103.8187026,H
2020-08-19 19:09:08,HDB,,BM20,BLK 89/90 REDHILL CLOSE,1.285247296 103.8187602,Y
2020-08-19 19:09:08,HDB,,BM20,BLK 89/90 REDHILL CLOSE,1.285247296 103.8187602,H
2020-08-19 19:09:08,HDB,,BM20,BLK 89/90 REDHILL CLOSE,1.285247296 103.8187602,C
2020-08-19 19:09:08,HDB,,BM26,BLK 1/3/5 JALAN BUKIT MERAH,1.287279708 103.8074079,C
2020-08-19 19:09:08,HDB,,BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",1.283999331 103.8158232,C
2020-08-19 19:09:08,HDB,,BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",1.283999331 103.8158232,H
2020-08-19 19:09:08,HDB,,BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",1.283999331 103.8158232,Y
2020-08-19 19:09:08,HDB,,BM29,BLK 163 BUKIT MERAH CENTRAL,1.283634706 103.8170992,C
2020-08-19 19:09:08,HDB,,BM30,BLK 164/165 BUKIT MERAH CENTRAL,1.283234333 103.8167334,C
2020-08-19 19:09:08,HDB,,BM30,BLK 164/165 BUKIT MERAH CENTRAL,1.283234333 103.8167334,H
2020-08-19 19:09:08,HDB,,BM30,BLK 164/165 BUKIT MERAH CENTRAL,1.283234333 103.8167334,Y
2020-08-19 19:09:08,HDB,,BM31,BLK 119 BUKIT MERAH CENTRAL,1.28244913 103.816575,C
2020-08-19 19:09:08,HDB,,BMVM,BLK 126A BUKIT MERAH VIEW,1.284626289 103.8231292,Y
2020-08-19 19:09:08,HDB,,BMVM,BLK 126A BUKIT MERAH VIEW,1.284626289 103.8231292,H
2020-08-19 19:09:08,HDB,,BMVM,BLK 126A BUKIT MERAH VIEW,1.284626289 103.8231292,C
2020-08-19 19:09:08,HDB,,BR10,BLK 90 WHAMPOA DRIVE,1.32301854 103.8545043,C
2020-08-19 19:09:08,HDB,,BR11,BLKS 27-30 & 32-33 JALAN BAHAGIA,1.326261839 103.8589644,C
2020-08-19 19:09:08,HDB,,BR12,BLKS 34/35 JALAN BAHAGIA,1.32721508 103.8577183,C
2020-08-19 19:09:08,HDB,,BR14,BLK 20 JALAN TENTERAM,1.325955651 103.8599835,C
2020-08-19 19:09:08,HDB,,BRB1,BLK 665 BUFFALO ROAD BASEMENT CAR PARK,1.306066749 103.850586,C
2020-08-19 19:09:08,HDB,,BRBL,BLK 665 BUFFALO ROAD LOADING/UNLOADING BAYS,1.306596894 103.8507075,C
2020-08-19 19:09:08,HDB,,BRM1,BLK 112A WHAMPOA ROAD,1.326485488 103.856729,C
2020-08-19 19:09:08,HDB,,BRM3,BLK 98A WHAMPOA DRIVE,1.321486174 103.8547025,C
2020-08-19 19:09:08,HDB,,BRM4,BLK 85A WHAMPOA DRIVE,1.322730325 103.856074,C
2020-08-19 19:09:08,HDB,,BRM5,BLK 19A JALAN TENTERAM,1.327543828 103.8594859,C
2020-08-19 19:09:08,HDB,,BRM6,BLK 116 JALAN TENTERAM,1.327783114 103.8611934,C
2020-08-19 19:09:08,HDB,,BRM7,BLK 78A LORONG LIMAU,1.324373897 103.855402,C
2020-08-19 19:09:08,HDB,,BTM2,BLK 8C BOON TIONG RD,1.286963082 103.829641,Y
2020-08-19 19:09:08,HDB,,BTM2,BLK 8C BOON TIONG RD,1.286963082 103.829641,C
2020-08-19 19:09:08,HDB,,BTM2,BLK 8C BOON TIONG RD,1.286963082 103.829641,H
2020-08-19 19:09:08,HDB,,BTM3,11A BOON TIONG ROAD,1.28631122 103.8286983,C
2020-08-19 19:09:08,HDB,,BVM2,BLK 129A BUKIT MERAH VIEW,1.283492803 103.8233757,Y
2020-08-19 19:09:08,HDB,,BVM2,BLK 129A BUKIT MERAH VIEW,1.283492803 103.8233757,H
2020-08-19 19:09:08,HDB,,BVM2,BLK 129A BUKIT MERAH VIEW,1.283492803 103.8233757,C
2020-08-19 19:09:08,HDB,,C13M,BLK 309A CLEMENTI AVE 4,1.320563371 103.7661798,C
2020-08-19 19:09:08,HDB,,C14M,BLK 318A CLEMENTI AVE 4,1.317392375 103.7651855,C
2020-08-19 19:09:08,HDB,,C18A,BLK 426/427 CLEMENTI AVE 3,1.311756081 103.764187,C
2020-08-19 19:09:08,HDB,,C20M,BLK 462A CLEMENTI AVENUE 3,1.311504255 103.7656508,C
2020-08-19 19:09:08,HDB,,C21L,BLK 454 TO 460 CLEMENTI AVE 3,1.31101494 103.7670417,H
2020-08-19 19:09:08,HDB,,C21L,BLK 454 TO 460 CLEMENTI AVE 3,1.31101494 103.7670417,C
2020-08-19 19:09:08,HDB,,C21L,BLK 454 TO 460 CLEMENTI AVE 3,1.31101494 103.7670417,Y
2020-08-19 19:09:08,HDB,,C21M,BLK 455A CLEMENTI AVE 3,1.311661194 103.7665267,Y
2020-08-19 19:09:08,HDB,,C21M,BLK 455A CLEMENTI AVE 3,1.311661194 103.7665267,H
2020-08-19 19:09:08,HDB,,C21M,BLK 455A CLEMENTI AVE 3,1.311661194 103.7665267,C
2020-08-19 19:09:08,HDB,,C22M,BLK 109A CLEMENTI ST 11,1.321746371 103.7702155,C
2020-08-19 19:09:08,HDB,,C28M,BLK 208 CLEMENTI AVE 6,1.322361744 103.7620715,C
2020-08-19 19:09:08,HDB,,C29A,BLK 503 WEST COAST DRIVE,1.311360936 103.7591849,C
2020-08-19 19:09:08,HDB,,C3ML,"BLK 419, 420 AND 420A CLEMENTI AVE 1",1.31039274 103.7690923,H
2020-08-19 19:09:08,HDB,,C3ML,"BLK 419, 420 AND 420A CLEMENTI AVE 1",1.31039274 103.7690923,C
2020-08-19 19:09:08,HDB,,C3ML,"BLK 419, 420 AND 420A CLEMENTI AVE 1",1.31039274 103.7690923,Y
2020-08-19 19:09:08,HDB,,CC10,BLK 43/45 CHAI CHEE STREET,1.328685732 103.9255768,C
2020-08-19 19:09:08,HDB,,CC11,BLK 50/54 CHAI CHEE STREET,1.329095861 103.921634,C
2020-08-19 19:09:08,HDB,,CC12,BLK 11 CHAI CHEE ROAD,1.326766094 103.9249255,C
2020-08-19 19:09:08,HDB,,CK10,BLK 227A CHOA CHU KANG CENTRAL,1.380504753 103.7454349,C
2020-08-19 19:09:08,HDB,,CK11,BLK 287A CHOA CHU KANG AVENUE 2,1.378733823 103.7418689,C
2020-08-19 19:09:08,HDB,,CK12,BLK 409/413 CHOA CHU KANG AVE 3,1.381286117 103.7418157,C
2020-08-19 19:09:08,HDB,,CK13,BLK 414-420 CHOA CHU KANG AVENUE 4,1.382916724 103.7420406,C
2020-08-19 19:09:08,HDB,,CK14,BLK 278/287 CHOA CHU KANG AVENUE 2/3,1.380141023 103.7425287,C
2020-08-19 19:09:08,HDB,,CK15,BLK 288/295 CHOA CHU KANG AVENUE 2/3,1.37842621 103.740912,C
2020-08-19 19:09:08,HDB,,CK16,BLK 401/408 CHOA CHU KANG AVE 3,1.379628911 103.7392211,C
2020-08-19 19:09:08,HDB,,CK17,BLK 421/428 CHOA CHU KANG AVENUE 4,1.382073045 103.740691,C
2020-08-19 19:09:08,HDB,,CK18,BLK 130/132 CHOA CHU KANG AVE 1,1.380998423 103.7506231,C
2020-08-19 19:09:08,HDB,,CK19,BLK 133/134 TECK WHYE LANE,1.380482819 103.7513306,C
2020-08-19 19:09:08,HDB,,CK20,"BLK 429, 438-441 CHOA CHU KANG AVENUE 4",1.383382965 103.7401337,C
2020-08-19 19:09:08,HDB,,CK21,BLK 303 CHOA CHU KANG AVENUE 4,1.384530647 103.7438201,C
2020-08-19 19:09:08,HDB,,CK22,BLK 343A CHOA CHU KANG LOOP,1.383843877 103.745943,C
2020-08-19 19:09:08,HDB,,CK23,BLK 430-437 CHOA CHU KANG AVENUE 4,1.384144351 103.7415069,C
2020-08-19 19:09:08,HDB,,CK24,BLK 350-351 CHOA CHU KANG CENTRAL,1.383326163 103.7433099,C
2020-08-19 19:09:08,HDB,,CK25,BLK 352-355 CHOA CHU KANG CENTRAL,1.382289998 103.7437438,C
2020-08-19 19:09:08,HDB,,CK28,BLK 276A CHOA CHU KANG AVENUE 2,1.3800848 103.7441717,C
2020-08-19 19:09:08,HDB,,CK29,BLK 276/277 CHOA CHU KANG AVENUE 2,1.379745712 103.7441108,C
2020-08-19 19:09:08,HDB,,CK30,BLK 248/250 CHOA CHU KANG AVENUE 2,1.379028877 103.7453811,C
2020-08-19 19:09:08,HDB,,CK31,BLK 251A CHOA CHU KANG AVENUE 2,1.378750233 103.7449384,C
2020-08-19 19:09:08,HDB,,CK32,BLK 253A CHOA CHU KANG AVE 1,1.377394775 103.7439627,C
2020-08-19 19:09:08,HDB,,CK33,BLK 502A CHOA CHU KANG STREET 51,1.388697686 103.7429514,C
2020-08-19 19:09:08,HDB,,CK34,BLK 511A CHOA CHU KANG STREET 51,1.388577246 103.741097,C
2020-08-19 19:09:08,HDB,,CK35,BLK 513A CHOA CHU KANG STREET 51,1.390326969 103.7423973,C
2020-08-19 19:09:08,HDB,,CK36,BLK 527A CHOA CHU KANG STREET 51,1.392285902 103.7410873,C
2020-08-19 19:09:08,HDB,,CK37,BLK 552A CHOA CHU KANG STREET 52,1.394052995 103.7422298,C
2020-08-19 19:09:08,HDB,,CK38,BLK 541A CHOA CHU KANG STREET 52,1.393017938 103.7448258,C
2020-08-19 19:09:08,HDB,,CK39,BLK 559A CHOA CHU KANG NORTH 6,1.396147253 103.7442778,C
2020-08-19 19:09:08,HDB,,CK3A,BLK 118A TECK WHYE LANE,1.37949253 103.7499803,C
2020-08-19 19:09:08,HDB,,CK40,BLK 567A CHOA CHU KANG STREET 52,1.395380762 103.7461474,C
2020-08-19 19:09:08,HDB,,CK41,BLK 708A CHOA CHU KANG STREET 53,1.39095742 103.746457,C
